MainData/Shirts/11702_7_additional.jpg,99.0,29.0,88.0,189.0
MainData/Shorts/11802_1_front.jpg,89.0,91.0,66.0,76.0
MainData/Shorts/11902_2_side.jpg,99.0,31.0,38.0,131.0
MainData/Shorts/12002_3_back.jpg,77.0,38.0,91.0,127.0
MainData/Shorts/12102_7_additional.jpg,78.0,26.0,94.0,129.0
MainData/Shirts/12201_1_front.jpg,49.0,40.0,164.0,211.0
MainData/Shirts/12301_2_side.jpg,108.0,4.0,35.0,233.0
MainData/Shirts/12401_3_back.jpg,31.0,1.0,194.0,221.0
MainData/Shirts/12502_1_front.jpg,66.0,35.0,131.0,186.0
MainData/Shirts/12602_2_side.jpg,102.0,1.0,55.0,222.0
MainData/Shirts/12702_3_back.jpg,56.0,19.0,145.0,217.0
MainData/Shirts/12803_1_front.jpg,65.0,61.0,128.0,162.0
MainData/Shirts/12903_2_side.jpg,117.0,53.0,31.0,173.0
MainData/Shirts/13003_3_back.jpg,63.0,62.0,122.0,157.0
MainData/Shirts/13103_4_full.jpg,96.0,37.0,70.0,85.0
MainData/Shirts/13203_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Shorts/13305_1_front.jpg,79.0,158.0,114.0,58.0
MainData/Shorts/13405_2_side.jpg,76.0,23.0,84.0,184.0
MainData/Shorts/13505_3_back.jpg,18.0,22.0,229.0,163.0
MainData/Shorts/13605_4_full.jpg,96.0,97.0,74.0,44.0
MainData/Shorts/13705_7_additional.jpg,11.0,19.0,236.0,163.0
MainData/Shorts/13806_1_front.jpg,67.0,138.0,124.0,81.0
MainData/Shorts/13906_2_side.jpg,125.0,12.0,23.0,190.0
MainData/Shorts/14006_3_back.jpg,20.0,24.0,222.0,162.0
MainData/Shorts/14106_4_full.jpg,90.0,95.0,74.0,46.0
MainData/Shorts/14206_7_additional.jpg,16.0,17.0,230.0,162.0
MainData/Shorts/15302_1_front.jpg,78.0,85.0,48.0,102.0
MainData/Shorts/15402_2_side.jpg,88.0,2.0,58.0,153.0
MainData/Shorts/15502_3_back.jpg,84.0,1.0,86.0,150.0
MainData/Shorts/15602_7_additional.jpg,57.0,1.0,150.0,255.0
MainData/Shirts/18502_1_front.jpg,53.0,48.0,156.0,182.0
MainData/Shirts/18602_2_side.jpg,73.0,45.0,116.0,179.0
MainData/Shirts/18702_3_back.jpg,54.0,37.0,154.0,183.0
MainData/Shirts/18802_4_full.jpg,97.0,33.0,72.0,98.0
MainData/Shirts/20204_1_front.jpg,107.0,48.0,109.0,179.0
MainData/Shirts/20304_2_side.jpg,118.0,43.0,49.0,196.0
MainData/Shirts/20404_3_back.jpg,50.0,33.0,149.0,205.0
MainData/Shirts/20504_4_full.jpg,93.0,35.0,59.0,97.0
MainData/Shirts/20604_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Shirts/20703_1_front.jpg,67.0,52.0,108.0,158.0
MainData/Shirts/20803_2_side.jpg,38.0,42.0,116.0,214.0
MainData/Shirts/20903_4_full.jpg,102.0,35.0,62.0,84.0
MainData/Shirts/21003_7_additional.jpg,59.0,30.0,136.0,187.0
MainData/Shorts/21102_1_front.jpg,96.0,80.0,55.0,100.0
MainData/Shorts/21202_2_side.jpg,120.0,8.0,26.0,149.0
MainData/Shorts/21302_3_back.jpg,94.0,8.0,74.0,145.0
MainData/Shorts/21402_7_additional.jpg,92.0,7.0,72.0,144.0
MainData/Shirts/23902_1_front.jpg,44.0,42.0,186.0,199.0
MainData/Shirts/24002_2_side.jpg,144.0,31.0,24.0,202.0
MainData/Shirts/24102_3_back.jpg,67.0,29.0,172.0,215.0
MainData/Shirts/24202_4_full.jpg,88.0,32.0,103.0,111.0
MainData/Shirts/24302_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Jackets/24402_1_front.jpg,48.0,50.0,142.0,194.0
MainData/Jackets/24502_3_back.jpg,53.0,48.0,157.0,199.0
MainData/Jackets/24602_4_full.jpg,75.0,42.0,79.0,101.0
MainData/Jackets/24702_7_additional.jpg,93.0,41.0,73.0,205.0
MainData/Jackets/24801_1_front.jpg,57.0,37.0,164.0,217.0
MainData/Jackets/24901_3_back.jpg,38.0,7.0,179.0,249.0
MainData/Jackets/25001_4_full.jpg,84.0,32.0,84.0,105.0
MainData/Jackets/25101_7_additional.jpg,118.0,31.0,22.0,220.0
MainData/Pants/25201_1_front.jpg,63.0,11.0,103.0,207.0
MainData/Pants/25301_7_additional.jpg,91.0,100.0,71.0,134.0
MainData/Shorts/25401_1_front.jpg,39.0,140.0,125.0,74.0
MainData/Shorts/25501_2_side.jpg,100.0,6.0,62.0,81.0
MainData/Shorts/25601_3_back.jpg,74.0,3.0,113.0,83.0
MainData/Shorts/25701_7_additional.jpg,30.0,15.0,210.0,141.0
MainData/Shirts/25801_1_front.jpg,61.0,47.0,136.0,209.0
MainData/Shirts/25901_2_side.jpg,121.0,44.0,70.0,198.0
MainData/Shirts/26001_4_full.jpg,77.0,38.0,113.0,122.0
MainData/Shirts/26101_7_additional.jpg,97.0,26.0,109.0,230.0
MainData/Shirts/26202_1_front.jpg,70.0,34.0,86.0,147.0
MainData/Shirts/26302_2_side.jpg,111.0,28.0,52.0,155.0
MainData/Shirts/26402_7_additional.jpg,55.0,27.0,166.0,229.0
MainData/Pants/27803_1_front.jpg,56.0,5.0,200.0,251.0
MainData/Pants/27903_2_side.jpg,113.0,2.0,14.0,254.0
MainData/Pants/28003_3_back.jpg,66.0,1.0,116.0,255.0
MainData/Pants/28103_7_additional.jpg,60.0,79.0,100.0,172.0
MainData/Shorts/31001_1_front.jpg,69.0,145.0,121.0,108.0
MainData/Shorts/31101_2_side.jpg,101.0,7.0,49.0,107.0
MainData/Shorts/31201_3_back.jpg,77.0,16.0,102.0,98.0
MainData/Shorts/31301_7_additional.jpg,38.0,1.0,218.0,255.0
MainData/Shorts/31401_1_front.jpg,65.0,150.0,122.0,78.0
MainData/Shorts/31501_2_side.jpg,129.0,4.0,6.0,70.0
MainData/Shorts/31601_3_back.jpg,80.0,7.0,89.0,72.0
MainData/Shorts/31701_4_full.jpg,99.0,96.0,67.0,42.0
MainData/Shorts/31801_7_additional.jpg,14.0,1.0,242.0,255.0
MainData/Shorts/31902_1_front.jpg,74.0,144.0,116.0,78.0
MainData/Shorts/32002_2_side.jpg,118.0,9.0,6.0,65.0
MainData/Shorts/32102_3_back.jpg,74.0,1.0,113.0,70.0
MainData/Shorts/32202_7_additional.jpg,67.0,1.0,113.0,69.0
MainData/Shorts/33702_1_front.jpg,68.0,157.0,118.0,70.0
MainData/Shorts/33802_2_side.jpg,101.0,13.0,52.0,72.0
MainData/Shorts/33902_3_back.jpg,91.0,11.0,103.0,70.0
MainData/Shorts/34002_4_full.jpg,95.0,98.0,67.0,42.0
MainData/Shorts/34102_7_additional.jpg,1.0,1.0,249.0,255.0
MainData/Shirts/34202_1_front.jpg,110.0,60.0,52.0,168.0
MainData/Shirts/34302_3_back.jpg,86.0,60.0,120.0,177.0
MainData/Shirts/34402_7_additional.jpg,68.0,65.0,113.0,154.0
MainData/Shorts/34501_1_front.jpg,72.0,29.0,115.0,109.0
MainData/Shorts/34601_2_side.jpg,102.0,34.0,43.0,113.0
MainData/Shorts/34701_3_back.jpg,66.0,32.0,131.0,108.0
MainData/Shorts/34801_6_flat.jpg,15.0,35.0,230.0,177.0
MainData/Shorts/34901_7_additional.jpg,88.0,106.0,80.0,70.0
MainData/Shorts/36702_1_front.jpg,46.0,125.0,115.0,121.0
MainData/Shorts/36802_2_side.jpg,103.0,27.0,58.0,92.0
MainData/Shorts/36902_3_back.jpg,80.0,27.0,110.0,90.0
MainData/Shorts/37002_4_full.jpg,94.0,87.0,70.0,65.0
MainData/Shorts/37102_7_additional.jpg,12.0,27.0,223.0,190.0
MainData/Shirts/37803_1_front.jpg,95.0,35.0,70.0,97.0
MainData/Shirts/37903_2_side.jpg,106.0,49.0,29.0,156.0
MainData/Shirts/38003_3_back.jpg,87.0,52.0,115.0,182.0
MainData/Shirts/38103_7_additional.jpg,63.0,57.0,118.0,145.0
MainData/Shirts/38204_1_front.jpg,110.0,55.0,29.0,139.0
MainData/Shirts/38304_2_side.jpg,66.0,54.0,139.0,189.0
MainData/Shirts/38404_3_back.jpg,88.0,51.0,113.0,172.0
MainData/Shirts/38504_7_additional.jpg,87.0,37.0,48.0,85.0
MainData/Jackets/39402_1_front.jpg,71.0,46.0,121.0,169.0
MainData/Jackets/39502_2_side.jpg,132.0,45.0,24.0,185.0
MainData/Jackets/39602_3_back.jpg,50.0,41.0,149.0,199.0
MainData/Jackets/39702_7_additional.jpg,122.0,34.0,14.0,105.0
MainData/Shirts/40901_1_front.jpg,94.0,53.0,100.0,191.0
MainData/Shirts/41001_2_side.jpg,130.0,45.0,56.0,193.0
MainData/Shirts/41101_3_back.jpg,84.0,41.0,137.0,196.0
MainData/Shirts/41201_7_additional.jpg,41.0,36.0,128.0,199.0
MainData/Shirts/41302_1_front.jpg,1.0,67.0,255.0,189.0
MainData/Shirts/41402_2_side.jpg,104.0,52.0,71.0,185.0
MainData/Shirts/41502_3_back.jpg,71.0,47.0,121.0,180.0
MainData/Shirts/41602_7_additional.jpg,67.0,56.0,116.0,172.0
MainData/Shirts/41703_1_front.jpg,92.0,54.0,84.0,190.0
MainData/Shirts/41803_2_side.jpg,123.0,46.0,62.0,208.0
MainData/Shirts/41903_3_back.jpg,88.0,49.0,125.0,196.0
MainData/Shirts/42003_7_additional.jpg,62.0,34.0,131.0,193.0
MainData/Jackets/42104_1_front.jpg,83.0,38.0,88.0,109.0
MainData/Jackets/42204_2_side.jpg,99.0,51.0,74.0,187.0
MainData/Jackets/42304_3_back.jpg,51.0,47.0,146.0,191.0
MainData/Jackets/42404_4_full.jpg,49.0,54.0,145.0,184.0
MainData/Jackets/42504_7_additional.jpg,87.0,54.0,116.0,197.0
MainData/Shorts/43302_1_front.jpg,99.0,82.0,62.0,168.0
MainData/Shorts/43402_2_side.jpg,117.0,1.0,35.0,249.0
MainData/Shorts/43502_3_back.jpg,97.0,1.0,100.0,255.0
MainData/Shorts/43602_7_additional.jpg,45.0,1.0,115.0,243.0
MainData/Shorts/43704_1_front.jpg,79.0,100.0,71.0,42.0
MainData/Shorts/43804_2_side.jpg,114.0,14.0,20.0,64.0
MainData/Shorts/43904_3_back.jpg,82.0,22.0,106.0,59.0
MainData/Shorts/44004_7_additional.jpg,43.0,13.0,188.0,120.0
MainData/Shorts/44105_1_front.jpg,70.0,160.0,116.0,72.0
MainData/Shorts/44205_2_side.jpg,120.0,8.0,42.0,68.0
MainData/Shorts/44305_3_back.jpg,65.0,8.0,118.0,69.0
MainData/Shorts/44405_7_additional.jpg,85.0,17.0,101.0,66.0
MainData/Shorts/44506_1_front.jpg,63.0,159.0,130.0,74.0
MainData/Shorts/44606_2_side.jpg,111.0,15.0,44.0,69.0
MainData/Shorts/44706_3_back.jpg,67.0,11.0,125.0,70.0
MainData/Shorts/44806_7_additional.jpg,79.0,7.0,110.0,70.0
MainData/Shorts/44901_1_front.jpg,72.0,27.0,124.0,101.0
MainData/Shorts/45001_2_side.jpg,76.0,24.0,106.0,102.0
MainData/Shorts/45101_3_back.jpg,71.0,24.0,124.0,109.0
MainData/Shorts/45201_4_full.jpg,94.0,105.0,67.0,74.0
MainData/Shorts/45301_6_flat.jpg,40.0,41.0,186.0,149.0
MainData/Shorts/45401_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Shorts/45502_1_front.jpg,67.0,14.0,130.0,113.0
MainData/Shorts/45602_2_side.jpg,78.0,23.0,102.0,113.0
MainData/Shorts/45702_3_back.jpg,66.0,21.0,130.0,109.0
MainData/Shorts/45802_4_full.jpg,97.0,100.0,67.0,78.0
MainData/Shorts/45902_6_flat.jpg,33.0,41.0,192.0,154.0
MainData/Shorts/46002_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Shirts/50102_1_front.jpg,62.0,49.0,132.0,149.0
MainData/Shirts/50202_2_side.jpg,78.0,49.0,115.0,183.0
MainData/Shirts/50302_3_back.jpg,77.0,46.0,120.0,183.0
MainData/Shirts/50402_7_additional.jpg,1.0,17.0,255.0,239.0
MainData/Shorts/52603_1_front.jpg,63.0,147.0,122.0,76.0
MainData/Shorts/52703_2_side.jpg,54.0,87.0,172.0,139.0
MainData/Shorts/52803_3_back.jpg,35.0,77.0,181.0,133.0
MainData/Shorts/52903_4_full.jpg,95.0,101.0,65.0,52.0
MainData/Shorts/53003_7_additional.jpg,84.0,80.0,66.0,139.0
MainData/Jackets/55601_1_front.jpg,75.0,41.0,127.0,183.0
MainData/Jackets/55701_2_side.jpg,88.0,43.0,77.0,168.0
MainData/Jackets/55801_3_back.jpg,50.0,32.0,124.0,178.0
MainData/Jackets/55901_7_additional.jpg,96.0,34.0,79.0,105.0
MainData/Shirts/60503_1_front.jpg,51.0,52.0,166.0,155.0
MainData/Shirts/60603_2_side.jpg,115.0,36.0,31.0,169.0
MainData/Shirts/60703_3_back.jpg,114.0,40.0,56.0,162.0
MainData/Pants/60802_1_front.jpg,82.0,94.0,84.0,139.0
MainData/Pants/60902_2_side.jpg,104.0,1.0,48.0,241.0
MainData/Pants/61002_3_back.jpg,83.0,1.0,86.0,234.0
MainData/Pants/61102_7_additional.jpg,78.0,1.0,89.0,223.0
MainData/Pants/61203_1_front.jpg,104.0,96.0,59.0,143.0
MainData/Pants/61303_2_side.jpg,122.0,1.0,30.0,238.0
MainData/Pants/61403_3_back.jpg,80.0,1.0,92.0,241.0
MainData/Pants/61503_7_additional.jpg,84.0,1.0,94.0,230.0
MainData/Shorts/61603_1_front.jpg,68.0,146.0,113.0,70.0
MainData/Shorts/61703_2_side.jpg,81.0,97.0,77.0,87.0
MainData/Shorts/61803_3_back.jpg,59.0,107.0,138.0,81.0
MainData/Shorts/61903_7_additional.jpg,57.0,79.0,179.0,113.0
MainData/Shorts/62004_1_front.jpg,73.0,143.0,114.0,76.0
MainData/Shorts/62104_2_side.jpg,92.0,22.0,67.0,70.0
MainData/Shorts/62204_3_back.jpg,87.0,39.0,101.0,65.0
MainData/Shorts/62304_4_full.jpg,91.0,93.0,66.0,46.0
MainData/Shorts/62404_7_additional.jpg,83.0,21.0,108.0,68.0
MainData/Shirts/62502_1_front.jpg,58.0,75.0,175.0,139.0
MainData/Shirts/62602_2_side.jpg,99.0,68.0,53.0,143.0
MainData/Shirts/62702_3_back.jpg,29.0,82.0,164.0,138.0
MainData/Shirts/62802_7_additional.jpg,89.0,50.0,80.0,68.0
MainData/Jackets/62902_1_front.jpg,95.0,26.0,78.0,155.0
MainData/Jackets/63002_2_side.jpg,92.0,30.0,67.0,154.0
MainData/Jackets/63102_3_back.jpg,80.0,27.0,95.0,154.0
MainData/Jackets/63202_4_full.jpg,85.0,24.0,79.0,161.0
MainData/Shorts/64403_1_front.jpg,107.0,89.0,65.0,102.0
MainData/Shorts/64503_2_side.jpg,122.0,1.0,34.0,167.0
MainData/Shorts/64603_3_back.jpg,90.0,1.0,101.0,157.0
MainData/Shorts/64703_4_full.jpg,81.0,1.0,107.0,155.0
MainData/Shorts/64803_7_additional.jpg,1.0,1.0,196.0,255.0
MainData/Shorts/64904_1_front.jpg,63.0,103.0,85.0,139.0
MainData/Shorts/65004_2_side.jpg,113.0,1.0,41.0,164.0
MainData/Shorts/65104_3_back.jpg,73.0,1.0,108.0,161.0
MainData/Shorts/65204_4_full.jpg,116.0,89.0,72.0,110.0
MainData/Shorts/65304_7_additional.jpg,1.0,1.0,191.0,255.0
MainData/Shirts/65402_1_front.jpg,1.0,61.0,255.0,195.0
MainData/Shirts/65502_2_side.jpg,124.0,52.0,35.0,189.0
MainData/Shirts/65602_4_full.jpg,90.0,35.0,70.0,95.0
MainData/Shirts/65702_7_additional.jpg,64.0,31.0,143.0,208.0
MainData/Shorts/65801_1_front.jpg,70.0,130.0,109.0,106.0
MainData/Shorts/65901_2_side.jpg,109.0,7.0,29.0,102.0
MainData/Shorts/66001_3_back.jpg,80.0,1.0,98.0,102.0
MainData/Shorts/66101_4_full.jpg,94.0,88.0,65.0,62.0
MainData/Shorts/66201_7_additional.jpg,77.0,2.0,100.0,100.0
MainData/Shirts/66301_1_front.jpg,50.0,47.0,144.0,187.0
MainData/Shirts/66401_2_side.jpg,86.0,53.0,64.0,195.0
MainData/Shirts/66501_3_back.jpg,66.0,36.0,134.0,201.0
MainData/Shirts/66601_4_full.jpg,90.0,34.0,77.0,97.0
MainData/Shirts/66701_7_additional.jpg,1.0,3.0,255.0,253.0
MainData/Shorts/66802_1_front.jpg,59.0,157.0,110.0,90.0
MainData/Shorts/66902_2_side.jpg,123.0,1.0,14.0,116.0
MainData/Shorts/67002_3_back.jpg,62.0,2.0,154.0,112.0
MainData/Shorts/67102_7_additional.jpg,55.0,1.0,150.0,110.0
MainData/Shirts/67202_1_front.jpg,75.0,50.0,108.0,122.0
MainData/Shirts/67302_2_side.jpg,125.0,52.0,30.0,119.0
MainData/Shirts/67402_3_back.jpg,84.0,49.0,102.0,127.0
MainData/Shirts/67502_4_full.jpg,95.0,35.0,72.0,72.0
MainData/Jackets/67601_1_front.jpg,45.0,43.0,145.0,213.0
MainData/Jackets/67701_3_back.jpg,87.0,34.0,118.0,222.0
MainData/Jackets/67801_4_full.jpg,91.0,32.0,80.0,123.0
MainData/Jackets/67901_7_additional.jpg,103.0,37.0,59.0,219.0
MainData/Jackets/68002_1_front.jpg,80.0,43.0,145.0,210.0
MainData/Jackets/68102_2_side.jpg,114.0,45.0,31.0,211.0
MainData/Jackets/68202_3_back.jpg,38.0,42.0,146.0,209.0
MainData/Jackets/68302_4_full.jpg,82.0,35.0,74.0,122.0
MainData/Jackets/68402_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Shirts/69301_1_front.jpg,107.0,37.0,79.0,89.0
MainData/Shirts/69401_3_back.jpg,70.0,36.0,122.0,190.0
MainData/Shirts/69501_4_full.jpg,76.0,37.0,72.0,97.0
MainData/Shirts/69601_7_additional.jpg,67.0,44.0,102.0,202.0
MainData/Shorts/69701_1_front.jpg,56.0,4.0,146.0,106.0
MainData/Shorts/69801_2_side.jpg,84.0,4.0,102.0,109.0
MainData/Shorts/69901_3_back.jpg,58.0,1.0,149.0,110.0
MainData/Shorts/70001_4_full.jpg,85.0,86.0,85.0,80.0
MainData/Shorts/70101_6_flat.jpg,23.0,15.0,208.0,202.0
MainData/Shorts/70202_1_front.jpg,52.0,1.0,156.0,104.0
MainData/Shorts/70302_2_side.jpg,82.0,1.0,102.0,112.0
MainData/Shorts/70402_3_back.jpg,58.0,6.0,146.0,110.0
MainData/Shorts/70502_4_full.jpg,100.0,85.0,70.0,89.0
MainData/Shorts/70602_6_flat.jpg,20.0,15.0,215.0,205.0
MainData/Shorts/70703_1_front.jpg,54.0,1.0,146.0,110.0
MainData/Shorts/70803_2_side.jpg,80.0,1.0,98.0,114.0
MainData/Shorts/70903_3_back.jpg,55.0,1.0,149.0,116.0
MainData/Shorts/71003_4_full.jpg,88.0,89.0,84.0,84.0
MainData/Shorts/71103_6_flat.jpg,20.0,16.0,215.0,204.0
MainData/Shorts/71702_1_front.jpg,76.0,154.0,102.0,63.0
MainData/Shorts/71802_2_side.jpg,27.0,35.0,197.0,122.0
MainData/Shorts/71902_3_back.jpg,23.0,42.0,218.0,130.0
MainData/Shorts/72002_7_additional.jpg,20.0,47.0,221.0,114.0
MainData/Shorts/73603_1_front.jpg,84.0,127.0,138.0,98.0
MainData/Shorts/73703_2_side.jpg,113.0,8.0,16.0,101.0
MainData/Shorts/73803_3_back.jpg,63.0,12.0,118.0,97.0
MainData/Shorts/73903_7_additional.jpg,87.0,13.0,89.0,102.0
MainData/Pants/74401_1_front.jpg,97.0,98.0,66.0,147.0
MainData/Pants/74501_3_back.jpg,65.0,1.0,88.0,243.0
MainData/Pants/74601_7_additional.jpg,122.0,1.0,43.0,238.0
MainData/Shirts/76001_2_side.jpg,124.0,41.0,36.0,194.0
MainData/Shirts/76101_4_full.jpg,113.0,32.0,67.0,107.0
MainData/Shirts/76201_7_additional.jpg,55.0,43.0,145.0,208.0
MainData/Shirts/77208_1_front.jpg,72.0,46.0,114.0,150.0
MainData/Shirts/77308_2_side.jpg,113.0,48.0,29.0,150.0
MainData/Shirts/77408_3_back.jpg,74.0,38.0,116.0,165.0
MainData/Shirts/77508_4_full.jpg,95.0,29.0,71.0,90.0
MainData/Jackets/77601_1_front.jpg,79.0,29.0,96.0,117.0
MainData/Jackets/77701_2_side.jpg,67.0,39.0,146.0,174.0
MainData/Jackets/77801_3_back.jpg,75.0,31.0,132.0,207.0
MainData/Jackets/77901_7_additional.jpg,132.0,36.0,23.0,198.0
MainData/Jackets/78002_1_front.jpg,67.0,38.0,139.0,185.0
MainData/Jackets/78102_2_side.jpg,87.0,42.0,103.0,214.0
MainData/Jackets/78202_3_back.jpg,44.0,19.0,160.0,219.0
MainData/Jackets/78302_4_full.jpg,88.0,30.0,79.0,120.0
MainData/Jackets/78402_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Jackets/78504_1_front.jpg,44.0,43.0,166.0,208.0
MainData/Jackets/78604_2_side.jpg,103.0,33.0,89.0,205.0
MainData/Jackets/78704_3_back.jpg,41.0,25.0,173.0,211.0
MainData/Jackets/78804_4_full.jpg,94.0,28.0,85.0,124.0
MainData/Jackets/78904_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Pants/79005_1_front.jpg,57.0,81.0,124.0,125.0
MainData/Pants/79105_2_side.jpg,77.0,1.0,127.0,200.0
MainData/Pants/79205_3_back.jpg,87.0,1.0,108.0,197.0
MainData/Pants/79305_7_additional.jpg,105.0,1.0,48.0,198.0
MainData/Shorts/79401_1_front.jpg,103.0,155.0,98.0,85.0
MainData/Shorts/79501_2_side.jpg,108.0,9.0,43.0,113.0
MainData/Shorts/79601_3_back.jpg,65.0,15.0,128.0,114.0
MainData/Shorts/79701_7_additional.jpg,75.0,11.0,125.0,117.0
MainData/Shorts/79803_1_front.jpg,73.0,154.0,101.0,94.0
MainData/Shorts/79903_2_side.jpg,108.0,16.0,26.0,111.0
MainData/Shorts/80003_3_back.jpg,82.0,11.0,120.0,119.0
MainData/Shorts/80103_7_additional.jpg,67.0,15.0,139.0,120.0
MainData/Pants/80602_1_front.jpg,94.0,86.0,86.0,133.0
MainData/Pants/80702_2_side.jpg,112.0,3.0,41.0,211.0
MainData/Pants/80802_3_back.jpg,74.0,4.0,106.0,206.0
MainData/Pants/80902_7_additional.jpg,75.0,1.0,115.0,200.0
MainData/Shirts/86001_1_front.jpg,30.0,46.0,218.0,197.0
MainData/Shirts/86101_2_side.jpg,88.0,10.0,64.0,238.0
MainData/Shirts/86201_7_additional.jpg,25.0,37.0,164.0,209.0
MainData/Shirts/87602_1_front.jpg,80.0,65.0,98.0,121.0
MainData/Shirts/87702_2_side.jpg,123.0,80.0,36.0,147.0
MainData/Shirts/87802_3_back.jpg,63.0,73.0,132.0,169.0
MainData/Shirts/87902_7_additional.jpg,43.0,21.0,170.0,202.0
MainData/Shorts/88001_1_front.jpg,55.0,131.0,161.0,113.0
MainData/Shorts/88101_2_side.jpg,92.0,6.0,92.0,202.0
MainData/Shorts/88201_3_back.jpg,17.0,18.0,230.0,172.0
MainData/Shorts/88301_4_full.jpg,95.0,81.0,98.0,68.0
MainData/Shorts/88401_6_flat.jpg,21.0,48.0,214.0,146.0
MainData/Shorts/88501_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Shirts/88601_1_front.jpg,21.0,63.0,197.0,193.0
MainData/Shirts/88701_2_side.jpg,76.0,57.0,56.0,153.0
MainData/Shirts/88801_3_back.jpg,53.0,49.0,145.0,157.0
MainData/Shirts/88901_7_additional.jpg,92.0,37.0,64.0,77.0
MainData/Shirts/90701_1_front.jpg,55.0,51.0,174.0,196.0
MainData/Shirts/90801_2_side.jpg,74.0,41.0,110.0,178.0
MainData/Shirts/90901_3_back.jpg,81.0,41.0,142.0,173.0
MainData/Shirts/91001_4_full.jpg,94.0,35.0,92.0,102.0
MainData/Shirts/91101_7_additional.jpg,1.0,1.0,255.0,255.0
MainData/Shirts/93302_1_front.jpg,47.0,11.0,161.0,245.0
MainData/Shirts/93402_3_back.jpg,42.0,23.0,157.0,233.0
MainData/Shirts/93502_7_additional.jpg,92.0,4.0,50.0,252.0
MainData/Shorts/94703_1_front.jpg,82.0,156.0,136.0,81.0
MainData/Shorts/94803_2_side.jpg,122.0,5.0,24.0,86.0
MainData/Shorts/94903_3_back.jpg,72.0,1.0,125.0,84.0
MainData/Shorts/95003_4_full.jpg,91.0,101.0,74.0,47.0
MainData/Shorts/95103_7_additional.jpg,85.0,3.0,108.0,85.0
MainData/Shorts/95204_1_front.jpg,85.0,155.0,125.0,86.0
MainData/Shorts/95304_2_side.jpg,130.0,1.0,17.0,93.0
MainData/Shorts/95404_3_back.jpg,78.0,1.0,113.0,88.0
MainData/Shorts/95504_7_additional.jpg,78.0,6.0,109.0,85.0
MainData/Shorts/97202_1_front.jpg,99.0,76.0,125.0,168.0
MainData/Shorts/97302_2_side.jpg,111.0,1.0,36.0,255.0
MainData/Shorts/97402_3_back.jpg,41.0,1.0,180.0,255.0
MainData/Shorts/97502_7_additional.jpg,54.0,1.0,146.0,255.0
MainData/Shorts/99601_1_front.jpg,30.0,160.0,143.0,77.0
MainData/Shorts/99701_2_side.jpg,115.0,1.0,20.0,66.0
